FSMtype	States	Inputs	Outputs	Sequences	Symbols	Seconds	Algorithm	AlgId	fileName
2	50	5	5	156	156	0.000329	ShortestSeparatingSequences	0	Mealy_R50_5.fsm
2	50	5	5	156	156	0.000415	SeparatingSequencesFromSplittingTree	1	Mealy_R50_5.fsm
2	50	5	5	58	155	0.000952	SplittingTreeBased	2	Mealy_R50_5.fsm
2	50	5	5	155	157	0.000288	ShortestSeparatingSequences	0	Mealy_R50_5_Vlnwz.fsm
2	50	5	5	156	158	0.000392	SeparatingSequencesFromSplittingTree	1	Mealy_R50_5_Vlnwz.fsm
2	50	5	5	54	169	0.000994	SplittingTreeBased	2	Mealy_R50_5_Vlnwz.fsm
2	50	5	5	160	162	0.000279	ShortestSeparatingSequences	0	Mealy_R50_5_gRHHI.fsm
2	50	5	5	146	148	0.000369	SeparatingSequencesFromSplittingTree	1	Mealy_R50_5_gRHHI.fsm
2	50	5	5	56	157	0.000930	SplittingTreeBased	2	Mealy_R50_5_gRHHI.fsm
2	50	5	5	158	160	0.000261	ShortestSeparatingSequences	0	Mealy_R50_5_fQOhv.fsm
2	50	5	5	158	160	0.000402	SeparatingSequencesFromSplittingTree	1	Mealy_R50_5_fQOhv.fsm
2	50	5	5	58	160	0.000932	SplittingTreeBased	2	Mealy_R50_5_fQOhv.fsm
2	50	5	5	153	153	0.000276	ShortestSeparatingSequences	0	Mealy_R50_5_KEpke.fsm
2	50	5	5	163	163	0.000384	SeparatingSequencesFromSplittingTree	1	Mealy_R50_5_KEpke.fsm
2	50	5	5	52	156	0.000949	SplittingTreeBased	2	Mealy_R50_5_KEpke.fsm
2	50	5	5	158	158	0.000268	ShortestSeparatingSequences	0	Mealy_R50_5_FJJqc.fsm
2	50	5	5	159	159	0.000394	SeparatingSequencesFromSplittingTree	1	Mealy_R50_5_FJJqc.fsm
2	50	5	5	59	167	0.000974	SplittingTreeBased	2	Mealy_R50_5_FJJqc.fsm
2	50	5	5	154	156	0.000290	ShortestSeparatingSequences	0	Mealy_R50_5_1ntGx.fsm
2	50	5	5	151	153	0.000389	SeparatingSequencesFromSplittingTree	1	Mealy_R50_5_1ntGx.fsm
2	50	5	5	58	151	0.000937	SplittingTreeBased	2	Mealy_R50_5_1ntGx.fsm
2	50	5	5	157	157	0.000272	ShortestSeparatingSequences	0	Mealy_R50_5_ZYSHJ.fsm
2	50	5	5	154	154	0.000373	SeparatingSequencesFromSplittingTree	1	Mealy_R50_5_ZYSHJ.fsm
2	50	5	5	59	158	0.000929	SplittingTreeBased	2	Mealy_R50_5_ZYSHJ.fsm
2	50	5	5	159	159	0.000263	ShortestSeparatingSequences	0	Mealy_R50_5_SGjLK.fsm
2	50	5	5	161	161	0.000408	SeparatingSequencesFromSplittingTree	1	Mealy_R50_5_SGjLK.fsm
2	50	5	5	62	157	0.000931	SplittingTreeBased	2	Mealy_R50_5_SGjLK.fsm
2	50	5	5	150	152	0.000264	ShortestSeparatingSequences	0	Mealy_R50_5_QobUW.fsm
