FSMtype	States	Inputs	Outputs	Sequences	Symbols	Seconds	Algorithm	AlgId	fileName
2	100	5	5	354	354	0.001166	ShortestSeparatingSequences	0	Mealy_R100_5.fsm
2	100	5	5	354	354	0.001235	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5.fsm
2	100	5	5	125	373	0.003567	SplittingTreeBased	2	Mealy_R100_5.fsm
2	100	5	5	351	355	0.001013	ShortestSeparatingSequences	0	Mealy_R100_5_M6sZH.fsm
2	100	5	5	349	353	0.001208	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_M6sZH.fsm
2	100	5	5	113	370	0.003636	SplittingTreeBased	2	Mealy_R100_5_M6sZH.fsm
2	100	5	5	347	349	0.001006	ShortestSeparatingSequences	0	Mealy_R100_5_Zi7Eu.fsm
2	100	5	5	354	356	0.001173	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_Zi7Eu.fsm
2	100	5	5	119	357	0.003476	SplittingTreeBased	2	Mealy_R100_5_Zi7Eu.fsm
2	100	5	5	364	366	0.001032	ShortestSeparatingSequences	0	Mealy_R100_5_UE1dQ.fsm
2	100	5	5	364	366	0.001208	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_UE1dQ.fsm
2	100	5	5	121	372	0.003599	SplittingTreeBased	2	Mealy_R100_5_UE1dQ.fsm
2	100	5	5	356	356	0.001019	ShortestSeparatingSequences	0	Mealy_R100_5_izzvu.fsm
2	100	5	5	351	351	0.001186	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_izzvu.fsm
2	100	5	5	119	388	0.003678	SplittingTreeBased	2	Mealy_R100_5_izzvu.fsm
2	100	5	5	354	358	0.001032	ShortestSeparatingSequences	0	Mealy_R100_5_I8z9B.fsm
2	100	5	5	352	356	0.001187	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_I8z9B.fsm
2	100	5	5	126	378	0.003607	SplittingTreeBased	2	Mealy_R100_5_I8z9B.fsm
2	100	5	5	357	359	0.001050	ShortestSeparatingSequences	0	Mealy_R100_5_KT2X8.fsm
2	100	5	5	357	359	0.001228	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_KT2X8.fsm
2	100	5	5	114	359	0.003555	SplittingTreeBased	2	Mealy_R100_5_KT2X8.fsm
2	100	5	5	359	359	0.001008	ShortestSeparatingSequences	0	Mealy_R100_5_07eV7.fsm
2	100	5	5	356	356	0.001217	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_07eV7.fsm
2	100	5	5	119	364	0.003573	SplittingTreeBased	2	Mealy_R100_5_07eV7.fsm
2	100	5	5	360	364	0.001048	ShortestSeparatingSequences	0	Mealy_R100_5_SkeSY.fsm
2	100	5	5	347	351	0.001178	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_SkeSY.fsm
2	100	5	5	111	368	0.003600	SplittingTreeBased	2	Mealy_R100_5_SkeSY.fsm
2	100	5	5	362	368	0.001098	ShortestSeparatingSequences	0	Mealy_R100_5_yYj6z.fsm
2	100	5	5	354	360	0.001251	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_yYj6z.fsm
2	100	5	5	108	359	0.003615	SplittingTreeBased	2	Mealy_R100_5_yYj6z.fsm
2	100	5	5	354	356	0.001070	ShortestSeparatingSequences	0	Mealy_R100_5_ZHPZG.fsm
2	100	5	5	354	356	0.001227	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_ZHPZG.fsm
2	100	5	5	122	389	0.003678	SplittingTreeBased	2	Mealy_R100_5_ZHPZG.fsm
2	100	5	5	359	365	0.001047	ShortestSeparatingSequences	0	Mealy_R100_5_Es5AU.fsm
2	100	5	5	350	356	0.001292	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_Es5AU.fsm
2	100	5	5	122	381	0.003728	SplittingTreeBased	2	Mealy_R100_5_Es5AU.fsm
2	100	5	5	345	351	0.001017	ShortestSeparatingSequences	0	Mealy_R100_5_qbNBo.fsm
2	100	5	5	360	366	0.001217	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_qbNBo.fsm
2	100	5	5	115	380	0.003669	SplittingTreeBased	2	Mealy_R100_5_qbNBo.fsm
2	100	5	5	369	373	0.001023	ShortestSeparatingSequences	0	Mealy_R100_5_bJdYW.fsm
2	100	5	5	359	363	0.001205	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_bJdYW.fsm
2	100	5	5	118	384	0.003693	SplittingTreeBased	2	Mealy_R100_5_bJdYW.fsm
2	100	5	5	359	359	0.001002	ShortestSeparatingSequences	0	Mealy_R100_5_gryf1.fsm
2	100	5	5	358	358	0.001237	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_gryf1.fsm
2	100	5	5	108	357	0.003627	SplittingTreeBased	2	Mealy_R100_5_gryf1.fsm
2	100	5	5	354	360	0.001019	ShortestSeparatingSequences	0	Mealy_R100_5_miZvY.fsm
2	100	5	5	368	374	0.001227	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_miZvY.fsm
2	100	5	5	121	373	0.003623	SplittingTreeBased	2	Mealy_R100_5_miZvY.fsm
2	100	5	5	359	361	0.001026	ShortestSeparatingSequences	0	Mealy_R100_5_mQ0HW.fsm
2	100	5	5	358	360	0.001218	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_mQ0HW.fsm
2	100	5	5	120	368	0.003604	SplittingTreeBased	2	Mealy_R100_5_mQ0HW.fsm
2	100	5	5	354	354	0.001015	ShortestSeparatingSequences	0	Mealy_R100_5_68l3g.fsm
2	100	5	5	353	353	0.001192	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_68l3g.fsm
2	100	5	5	134	368	0.003519	SplittingTreeBased	2	Mealy_R100_5_68l3g.fsm
2	100	5	5	359	363	0.001030	ShortestSeparatingSequences	0	Mealy_R100_5_4nKDm.fsm
2	100	5	5	359	363	0.001208	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_4nKDm.fsm
2	100	5	5	106	361	0.003649	SplittingTreeBased	2	Mealy_R100_5_4nKDm.fsm
2	100	5	5	354	356	0.001043	ShortestSeparatingSequences	0	Mealy_R100_5_iWdDv.fsm
2	100	5	5	356	358	0.001200	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_iWdDv.fsm
2	100	5	5	114	364	0.003597	SplittingTreeBased	2	Mealy_R100_5_iWdDv.fsm
2	100	5	5	346	348	0.001010	ShortestSeparatingSequences	0	Mealy_R100_5_dCUJX.fsm
2	100	5	5	343	345	0.001236	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_dCUJX.fsm
2	100	5	5	116	371	0.003650	SplittingTreeBased	2	Mealy_R100_5_dCUJX.fsm
2	100	5	5	357	359	0.001064	ShortestSeparatingSequences	0	Mealy_R100_5_nof6A.fsm
2	100	5	5	345	347	0.001196	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_nof6A.fsm
2	100	5	5	122	369	0.003586	SplittingTreeBased	2	Mealy_R100_5_nof6A.fsm
2	100	5	5	357	359	0.001054	ShortestSeparatingSequences	0	Mealy_R100_5_2Wj0S.fsm
2	100	5	5	357	359	0.001275	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_2Wj0S.fsm
2	100	5	5	119	359	0.003586	SplittingTreeBased	2	Mealy_R100_5_2Wj0S.fsm
2	100	5	5	354	356	0.001010	ShortestSeparatingSequences	0	Mealy_R100_5_E2gGO.fsm
2	100	5	5	356	358	0.001247	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_E2gGO.fsm
2	100	5	5	112	392	0.003813	SplittingTreeBased	2	Mealy_R100_5_E2gGO.fsm
2	100	5	5	345	347	0.001032	ShortestSeparatingSequences	0	Mealy_R100_5_nykR1.fsm
2	100	5	5	362	364	0.001227	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_nykR1.fsm
2	100	5	5	118	375	0.003706	SplittingTreeBased	2	Mealy_R100_5_nykR1.fsm
2	100	5	5	343	349	0.001063	ShortestSeparatingSequences	0	Mealy_R100_5_coHsg.fsm
2	100	5	5	346	352	0.001219	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_coHsg.fsm
2	100	5	5	120	365	0.003601	SplittingTreeBased	2	Mealy_R100_5_coHsg.fsm
2	100	5	5	354	354	0.001036	ShortestSeparatingSequences	0	Mealy_R100_5_3MHBn.fsm
2	100	5	5	351	351	0.001174	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_3MHBn.fsm
2	100	5	5	118	385	0.003653	SplittingTreeBased	2	Mealy_R100_5_3MHBn.fsm
2	100	5	5	362	364	0.001016	ShortestSeparatingSequences	0	Mealy_R100_5_egJcj.fsm
2	100	5	5	348	350	0.001205	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_egJcj.fsm
2	100	5	5	120	377	0.003620	SplittingTreeBased	2	Mealy_R100_5_egJcj.fsm
2	100	5	5	361	363	0.001028	ShortestSeparatingSequences	0	Mealy_R100_5_jnyb5.fsm
2	100	5	5	357	359	0.001205	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_jnyb5.fsm
2	100	5	5	121	365	0.003573	SplittingTreeBased	2	Mealy_R100_5_jnyb5.fsm
2	100	5	5	354	358	0.001025	ShortestSeparatingSequences	0	Mealy_R100_5_zReo5.fsm
2	100	5	5	352	356	0.001255	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_zReo5.fsm
2	100	5	5	110	363	0.003661	SplittingTreeBased	2	Mealy_R100_5_zReo5.fsm
2	100	5	5	358	360	0.001061	ShortestSeparatingSequences	0	Mealy_R100_5_MRp9R.fsm
2	100	5	5	346	348	0.001195	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_MRp9R.fsm
2	100	5	5	114	352	0.003532	SplittingTreeBased	2	Mealy_R100_5_MRp9R.fsm
2	100	5	5	358	362	0.001028	ShortestSeparatingSequences	0	Mealy_R100_5_BsHNu.fsm
2	100	5	5	358	362	0.001188	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_BsHNu.fsm
2	100	5	5	129	368	0.003525	SplittingTreeBased	2	Mealy_R100_5_BsHNu.fsm
2	100	5	5	356	358	0.001090	ShortestSeparatingSequences	0	Mealy_R100_5_aOiEj.fsm
2	100	5	5	353	355	0.001233	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_aOiEj.fsm
2	100	5	5	124	375	0.003606	SplittingTreeBased	2	Mealy_R100_5_aOiEj.fsm
2	100	5	5	351	355	0.001034	ShortestSeparatingSequences	0	Mealy_R100_5_rmmSm.fsm
2	100	5	5	350	354	0.001233	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_rmmSm.fsm
2	100	5	5	117	392	0.003734	SplittingTreeBased	2	Mealy_R100_5_rmmSm.fsm
2	100	5	5	348	358	0.001083	ShortestSeparatingSequences	0	Mealy_R100_5_ImFyk.fsm
2	100	5	5	350	360	0.001294	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_ImFyk.fsm
2	100	5	5	131	377	0.003667	SplittingTreeBased	2	Mealy_R100_5_ImFyk.fsm
2	100	5	5	361	363	0.001034	ShortestSeparatingSequences	0	Mealy_R100_5_pzUgT.fsm
2	100	5	5	358	360	0.001226	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_pzUgT.fsm
2	100	5	5	112	382	0.003772	SplittingTreeBased	2	Mealy_R100_5_pzUgT.fsm
2	100	5	5	351	355	0.001055	ShortestSeparatingSequences	0	Mealy_R100_5_HWOTP.fsm
2	100	5	5	356	360	0.001231	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_HWOTP.fsm
2	100	5	5	116	370	0.003631	SplittingTreeBased	2	Mealy_R100_5_HWOTP.fsm
2	100	5	5	348	354	0.001069	ShortestSeparatingSequences	0	Mealy_R100_5_2Jv87.fsm
2	100	5	5	349	355	0.001259	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_2Jv87.fsm
2	100	5	5	111	365	0.003629	SplittingTreeBased	2	Mealy_R100_5_2Jv87.fsm
2	100	5	5	356	360	0.001033	ShortestSeparatingSequences	0	Mealy_R100_5_oYxcZ.fsm
2	100	5	5	364	368	0.001291	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_oYxcZ.fsm
2	100	5	5	116	360	0.003599	SplittingTreeBased	2	Mealy_R100_5_oYxcZ.fsm
2	100	5	5	360	364	0.001039	ShortestSeparatingSequences	0	Mealy_R100_5_lwzzo.fsm
2	100	5	5	363	367	0.001280	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_lwzzo.fsm
2	100	5	5	124	383	0.003689	SplittingTreeBased	2	Mealy_R100_5_lwzzo.fsm
2	100	5	5	362	368	0.001033	ShortestSeparatingSequences	0	Mealy_R100_5_IotTO.fsm
2	100	5	5	360	366	0.001262	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_IotTO.fsm
2	100	5	5	108	374	0.003741	SplittingTreeBased	2	Mealy_R100_5_IotTO.fsm
2	100	5	5	347	351	0.001064	ShortestSeparatingSequences	0	Mealy_R100_5_Ajtaz.fsm
2	100	5	5	359	363	0.001275	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_Ajtaz.fsm
2	100	5	5	119	366	0.003587	SplittingTreeBased	2	Mealy_R100_5_Ajtaz.fsm
2	100	5	5	366	372	0.001075	ShortestSeparatingSequences	0	Mealy_R100_5_xUJxM.fsm
2	100	5	5	365	371	0.001276	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_xUJxM.fsm
2	100	5	5	111	363	0.003632	SplittingTreeBased	2	Mealy_R100_5_xUJxM.fsm
2	100	5	5	352	354	0.001031	ShortestSeparatingSequences	0	Mealy_R100_5_GC98O.fsm
2	100	5	5	351	353	0.001280	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_GC98O.fsm
2	100	5	5	119	366	0.003657	SplittingTreeBased	2	Mealy_R100_5_GC98O.fsm
2	100	5	5	353	355	0.001062	ShortestSeparatingSequences	0	Mealy_R100_5_r10WF.fsm
2	100	5	5	350	352	0.001281	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_r10WF.fsm
2	100	5	5	114	346	0.003560	SplittingTreeBased	2	Mealy_R100_5_r10WF.fsm
2	100	5	5	365	373	0.001041	ShortestSeparatingSequences	0	Mealy_R100_5_D6VgD.fsm
2	100	5	5	358	366	0.001271	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_D6VgD.fsm
2	100	5	5	110	370	0.003732	SplittingTreeBased	2	Mealy_R100_5_D6VgD.fsm
2	100	5	5	347	351	0.001072	ShortestSeparatingSequences	0	Mealy_R100_5_Gdkd8.fsm
2	100	5	5	359	363	0.001270	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_Gdkd8.fsm
2	100	5	5	119	366	0.003603	SplittingTreeBased	2	Mealy_R100_5_Gdkd8.fsm
2	100	5	5	355	357	0.001090	ShortestSeparatingSequences	0	Mealy_R100_5_tQhai.fsm
2	100	5	5	360	362	0.001337	SeparatingSequencesFromSplittingTree	1	Mealy_R100_5_tQhai.fsm
2	100	5	5	123	358	0.003602	SplittingTreeBased	2	Mealy_R100_5_tQhai.fsm
2	100	5	5	355	355	0.001109	ShortestSeparatingSequences	0	Mealy_R100_5_e5njs.fsm
