FSMtype	States	Inputs	Outputs	Sequences	Symbols	Seconds	Algorithm	AlgId	fileName
4	150	5	2	811	2212	0.003638	ShortestSeparatingSequences	0	DFA_R150_5.fsm
4	150	5	2	796	2146	0.004439	SeparatingSequencesFromSplittingTree	1	DFA_R150_5.fsm
4	150	5	2	207	2190	0.020214	SplittingTreeBased	2	DFA_R150_5.fsm
4	150	5	2	792	2164	0.003297	ShortestSeparatingSequences	0	DFA_R150_5_qK2m1.fsm
4	150	5	2	786	2130	0.004431	SeparatingSequencesFromSplittingTree	1	DFA_R150_5_qK2m1.fsm
4	150	5	2	222	2182	0.019969	SplittingTreeBased	2	DFA_R150_5_qK2m1.fsm
4	150	5	2	800	2208	0.003485	ShortestSeparatingSequences	0	DFA_R150_5_XH7c7.fsm
4	150	5	2	786	2122	0.004615	SeparatingSequencesFromSplittingTree	1	DFA_R150_5_XH7c7.fsm
4	150	5	2	222	2178	0.020103	SplittingTreeBased	2	DFA_R150_5_XH7c7.fsm
4	150	5	2	799	2158	0.003470	ShortestSeparatingSequences	0	DFA_R150_5_Uwn2c.fsm
4	150	5	2	817	2138	0.004391	SeparatingSequencesFromSplittingTree	1	DFA_R150_5_Uwn2c.fsm
4	150	5	2	220	2164	0.019713	SplittingTreeBased	2	DFA_R150_5_Uwn2c.fsm
4	150	5	2	794	2190	0.003457	ShortestSeparatingSequences	0	DFA_R150_5_AsaA1.fsm
4	150	5	2	770	2116	0.004568	SeparatingSequencesFromSplittingTree	1	DFA_R150_5_AsaA1.fsm
4	150	5	2	202	2186	0.020042	SplittingTreeBased	2	DFA_R150_5_AsaA1.fsm
4	150	5	2	826	2278	0.003587	ShortestSeparatingSequences	0	DFA_R150_5_tQkw3.fsm
4	150	5	2	811	2212	0.004554	SeparatingSequencesFromSplittingTree	1	DFA_R150_5_tQkw3.fsm
4	150	5	2	218	2282	0.020376	SplittingTreeBased	2	DFA_R150_5_tQkw3.fsm
4	150	5	2	811	2154	0.003494	ShortestSeparatingSequences	0	DFA_R150_5_vU2q4.fsm
4	150	5	2	811	2140	0.004534	SeparatingSequencesFromSplittingTree	1	DFA_R150_5_vU2q4.fsm
4	150	5	2	224	2198	0.019882	SplittingTreeBased	2	DFA_R150_5_vU2q4.fsm
4	150	5	2	814	2190	0.003469	ShortestSeparatingSequences	0	DFA_R150_5_FuDui.fsm
4	150	5	2	785	2100	0.004265	SeparatingSequencesFromSplittingTree	1	DFA_R150_5_FuDui.fsm
4	150	5	2	238	2154	0.019176	SplittingTreeBased	2	DFA_R150_5_FuDui.fsm
4	150	5	2	807	2220	0.003438	ShortestSeparatingSequences	0	DFA_R150_5_u2aKl.fsm
4	150	5	2	799	2178	0.004255	SeparatingSequencesFromSplittingTree	1	DFA_R150_5_u2aKl.fsm
4	150	5	2	208	2152	0.020005	SplittingTreeBased	2	DFA_R150_5_u2aKl.fsm
4	150	5	2	806	2198	0.003420	ShortestSeparatingSequences	0	DFA_R150_5_16Tsh.fsm
4	150	5	2	807	2154	0.004401	SeparatingSequencesFromSplittingTree	1	DFA_R150_5_16Tsh.fsm
4	150	5	2	223	2176	0.019883	SplittingTreeBased	2	DFA_R150_5_16Tsh.fsm
