FSMtype	States	Inputs	Outputs	Sequences	Symbols	Seconds	Algorithm	AlgId	fileName
1	200	5	5	596	1196	0.004690	ShortestSeparatingSequences	0	DFSM_R200_5.fsm
1	200	5	5	597	1196	0.005173	SeparatingSequencesFromSplittingTree	1	DFSM_R200_5.fsm
1	200	5	5	200	1179	0.016931	SplittingTreeBased	2	DFSM_R200_5.fsm
1	200	5	5	609	1220	0.004608	ShortestSeparatingSequences	0	DFSM_R200_5_6eQ0v.fsm
1	200	5	5	607	1218	0.004586	SeparatingSequencesFromSplittingTree	1	DFSM_R200_5_6eQ0v.fsm
1	200	5	5	202	1166	0.016697	SplittingTreeBased	2	DFSM_R200_5_6eQ0v.fsm
1	200	5	5	595	1190	0.004284	ShortestSeparatingSequences	0	DFSM_R200_5_14oV1.fsm
1	200	5	5	593	1186	0.004442	SeparatingSequencesFromSplittingTree	1	DFSM_R200_5_14oV1.fsm
1	200	5	5	200	1170	0.016652	SplittingTreeBased	2	DFSM_R200_5_14oV1.fsm
1	200	5	5	614	1236	0.004503	ShortestSeparatingSequences	0	DFSM_R200_5_JW8YV.fsm
1	200	5	5	605	1216	0.004465	SeparatingSequencesFromSplittingTree	1	DFSM_R200_5_JW8YV.fsm
1	200	5	5	200	1176	0.016754	SplittingTreeBased	2	DFSM_R200_5_JW8YV.fsm
1	200	5	5	590	1180	0.004276	ShortestSeparatingSequences	0	DFSM_R200_5_Pkf1t.fsm
1	200	5	5	594	1188	0.004385	SeparatingSequencesFromSplittingTree	1	DFSM_R200_5_Pkf1t.fsm
1	200	5	5	200	1193	0.016942	SplittingTreeBased	2	DFSM_R200_5_Pkf1t.fsm
1	200	5	5	597	1206	0.004337	ShortestSeparatingSequences	0	DFSM_R200_5_nifLt.fsm
1	200	5	5	602	1216	0.004489	SeparatingSequencesFromSplittingTree	1	DFSM_R200_5_nifLt.fsm
1	200	5	5	202	1156	0.016597	SplittingTreeBased	2	DFSM_R200_5_nifLt.fsm
1	200	5	5	594	1190	0.004368	ShortestSeparatingSequences	0	DFSM_R200_5_naLg1.fsm
1	200	5	5	596	1194	0.004454	SeparatingSequencesFromSplittingTree	1	DFSM_R200_5_naLg1.fsm
1	200	5	5	200	1188	0.016940	SplittingTreeBased	2	DFSM_R200_5_naLg1.fsm
1	200	5	5	581	1164	0.004268	ShortestSeparatingSequences	0	DFSM_R200_5_KjEzT.fsm
1	200	5	5	587	1176	0.004426	SeparatingSequencesFromSplittingTree	1	DFSM_R200_5_KjEzT.fsm
1	200	5	5	202	1159	0.016632	SplittingTreeBased	2	DFSM_R200_5_KjEzT.fsm
1	200	5	5	592	1186	0.004227	ShortestSeparatingSequences	0	DFSM_R200_5_GERAY.fsm
1	200	5	5	597	1196	0.004390	SeparatingSequencesFromSplittingTree	1	DFSM_R200_5_GERAY.fsm
1	200	5	5	202	1167	0.016735	SplittingTreeBased	2	DFSM_R200_5_GERAY.fsm
1	200	5	5	611	1226	0.004221	ShortestSeparatingSequences	0	DFSM_R200_5_mCpAk.fsm
1	200	5	5	608	1222	0.004370	SeparatingSequencesFromSplittingTree	1	DFSM_R200_5_mCpAk.fsm
1	200	5	5	200	1188	0.016973	SplittingTreeBased	2	DFSM_R200_5_mCpAk.fsm
1	200	5	5	597	1196	0.004200	ShortestSeparatingSequences	0	DFSM_R200_5_yywvv.fsm
1	200	5	5	604	1210	0.004409	SeparatingSequencesFromSplittingTree	1	DFSM_R200_5_yywvv.fsm
1	200	5	5	202	1168	0.016809	SplittingTreeBased	2	DFSM_R200_5_yywvv.fsm
1	200	5	5	611	1224	0.004239	ShortestSeparatingSequences	0	DFSM_R200_5_ldFI0.fsm
1	200	5	5	604	1210	0.004470	SeparatingSequencesFromSplittingTree	1	DFSM_R200_5_ldFI0.fsm
1	200	5	5	202	1169	0.016748	SplittingTreeBased	2	DFSM_R200_5_ldFI0.fsm
1	200	5	5	592	1186	0.004334	ShortestSeparatingSequences	0	DFSM_R200_5_hXHeY.fsm
1	200	5	5	589	1181	0.004411	SeparatingSequencesFromSplittingTree	1	DFSM_R200_5_hXHeY.fsm
1	200	5	5	200	1169	0.016763	SplittingTreeBased	2	DFSM_R200_5_hXHeY.fsm
1	200	5	5	592	1186	0.004437	ShortestSeparatingSequences	0	DFSM_R200_5_hILGA.fsm
1	200	5	5	595	1192	0.004519	SeparatingSequencesFromSplittingTree	1	DFSM_R200_5_hILGA.fsm
1	200	5	5	202	1165	0.016695	SplittingTreeBased	2	DFSM_R200_5_hILGA.fsm
1	200	5	5	600	1200	0.004247	ShortestSeparatingSequences	0	DFSM_R200_5_1S0Du.fsm
1	200	5	5	594	1188	0.004638	SeparatingSequencesFromSplittingTree	1	DFSM_R200_5_1S0Du.fsm
1	200	5	5	200	1154	0.016615	SplittingTreeBased	2	DFSM_R200_5_1S0Du.fsm
1	200	5	5	591	1184	0.004242	ShortestSeparatingSequences	0	DFSM_R200_5_ubO3v.fsm
1	200	5	5	591	1184	0.004493	SeparatingSequencesFromSplittingTree	1	DFSM_R200_5_ubO3v.fsm
1	200	5	5	202	1177	0.016791	SplittingTreeBased	2	DFSM_R200_5_ubO3v.fsm
1	200	5	5	587	1174	0.004277	ShortestSeparatingSequences	0	DFSM_R200_5_a4SMB.fsm
1	200	5	5	585	1170	0.005109	SeparatingSequencesFromSplittingTree	1	DFSM_R200_5_a4SMB.fsm
