FSMtype	States	Inputs	Outputs	Sequences	Symbols	Seconds	Algorithm	AlgId	fileName
2	60	5	5	191	191	0.000483	ShortestSeparatingSequences	0	Mealy_R60_5.fsm
2	60	5	5	191	191	0.000537	SeparatingSequencesFromSplittingTree	1	Mealy_R60_5.fsm
2	60	5	5	76	200	0.001315	SplittingTreeBased	2	Mealy_R60_5.fsm
2	60	5	5	199	201	0.000396	ShortestSeparatingSequences	0	Mealy_R60_5_BILma.fsm
2	60	5	5	193	195	0.000517	SeparatingSequencesFromSplittingTree	1	Mealy_R60_5_BILma.fsm
2	60	5	5	62	201	0.001361	SplittingTreeBased	2	Mealy_R60_5_BILma.fsm
2	60	5	5	193	193	0.000361	ShortestSeparatingSequences	0	Mealy_R60_5_mCoaR.fsm
2	60	5	5	195	195	0.000538	SeparatingSequencesFromSplittingTree	1	Mealy_R60_5_mCoaR.fsm
2	60	5	5	66	194	0.001311	SplittingTreeBased	2	Mealy_R60_5_mCoaR.fsm
2	60	5	5	190	192	0.000393	ShortestSeparatingSequences	0	Mealy_R60_5_zWMfP.fsm
2	60	5	5	188	190	0.000511	SeparatingSequencesFromSplittingTree	1	Mealy_R60_5_zWMfP.fsm
2	60	5	5	70	202	0.001327	SplittingTreeBased	2	Mealy_R60_5_zWMfP.fsm
2	60	5	5	197	201	0.000385	ShortestSeparatingSequences	0	Mealy_R60_5_X8KVf.fsm
2	60	5	5	198	202	0.000540	SeparatingSequencesFromSplittingTree	1	Mealy_R60_5_X8KVf.fsm
2	60	5	5	65	202	0.001353	SplittingTreeBased	2	Mealy_R60_5_X8KVf.fsm
2	60	5	5	195	197	0.000392	ShortestSeparatingSequences	0	Mealy_R60_5_t7A9B.fsm
2	60	5	5	193	195	0.000555	SeparatingSequencesFromSplittingTree	1	Mealy_R60_5_t7A9B.fsm
2	60	5	5	64	201	0.001343	SplittingTreeBased	2	Mealy_R60_5_t7A9B.fsm
2	60	5	5	197	199	0.000408	ShortestSeparatingSequences	0	Mealy_R60_5_CBHdu.fsm
2	60	5	5	191	193	0.000513	SeparatingSequencesFromSplittingTree	1	Mealy_R60_5_CBHdu.fsm
2	60	5	5	66	192	0.001321	SplittingTreeBased	2	Mealy_R60_5_CBHdu.fsm
2	60	5	5	192	192	0.000382	ShortestSeparatingSequences	0	Mealy_R60_5_0pRs9.fsm
2	60	5	5	193	193	0.000527	SeparatingSequencesFromSplittingTree	1	Mealy_R60_5_0pRs9.fsm
2	60	5	5	68	210	0.001383	SplittingTreeBased	2	Mealy_R60_5_0pRs9.fsm
2	60	5	5	198	202	0.000375	ShortestSeparatingSequences	0	Mealy_R60_5_toFJo.fsm
2	60	5	5	198	202	0.000536	SeparatingSequencesFromSplittingTree	1	Mealy_R60_5_toFJo.fsm
