FSMtype	States	Inputs	Outputs	Sequences	Symbols	Seconds	Algorithm	AlgId	fileName
4	30	5	2	116	252	0.000210	ShortestSeparatingSequences	0	DFA_R30_5.fsm
4	30	5	2	109	248	0.000333	SeparatingSequencesFromSplittingTree	1	DFA_R30_5.fsm
4	30	5	2	38	306	0.000811	SplittingTreeBased	2	DFA_R30_5.fsm
4	30	5	2	110	244	0.000159	ShortestSeparatingSequences	0	DFA_R30_5_13P1p.fsm
4	30	5	2	112	248	0.000301	SeparatingSequencesFromSplittingTree	1	DFA_R30_5_13P1p.fsm
4	30	5	2	39	284	0.000758	SplittingTreeBased	2	DFA_R30_5_13P1p.fsm
4	30	5	2	118	248	0.000167	ShortestSeparatingSequences	0	DFA_R30_5_nzBwf.fsm
4	30	5	2	121	254	0.000301	SeparatingSequencesFromSplittingTree	1	DFA_R30_5_nzBwf.fsm
4	30	5	2	40	302	0.000804	SplittingTreeBased	2	DFA_R30_5_nzBwf.fsm
4	30	5	2	114	248	0.000164	ShortestSeparatingSequences	0	DFA_R30_5_qBkvV.fsm
4	30	5	2	118	266	0.000341	SeparatingSequencesFromSplittingTree	1	DFA_R30_5_qBkvV.fsm
4	30	5	2	42	288	0.000797	SplittingTreeBased	2	DFA_R30_5_qBkvV.fsm
4	30	5	2	120	272	0.000179	ShortestSeparatingSequences	0	DFA_R30_5_5vbXs.fsm
4	30	5	2	114	260	0.000338	SeparatingSequencesFromSplittingTree	1	DFA_R30_5_5vbXs.fsm
4	30	5	2	43	298	0.000804	SplittingTreeBased	2	DFA_R30_5_5vbXs.fsm
4	30	5	2	120	290	0.000179	ShortestSeparatingSequences	0	DFA_R30_5_ggsA7.fsm
4	30	5	2	109	278	0.000333	SeparatingSequencesFromSplittingTree	1	DFA_R30_5_ggsA7.fsm
4	30	5	2	34	326	0.000870	SplittingTreeBased	2	DFA_R30_5_ggsA7.fsm
4	30	5	2	117	254	0.000169	ShortestSeparatingSequences	0	DFA_R30_5_He4uB.fsm
4	30	5	2	109	244	0.000325	SeparatingSequencesFromSplittingTree	1	DFA_R30_5_He4uB.fsm
4	30	5	2	36	280	0.000787	SplittingTreeBased	2	DFA_R30_5_He4uB.fsm
4	30	5	2	119	254	0.000171	ShortestSeparatingSequences	0	DFA_R30_5_gs3xY.fsm
4	30	5	2	116	248	0.000314	SeparatingSequencesFromSplittingTree	1	DFA_R30_5_gs3xY.fsm
4	30	5	2	38	286	0.000764	SplittingTreeBased	2	DFA_R30_5_gs3xY.fsm
4	30	5	2	116	256	0.000182	ShortestSeparatingSequences	0	DFA_R30_5_vbEw6.fsm
4	30	5	2	119	260	0.000305	SeparatingSequencesFromSplittingTree	1	DFA_R30_5_vbEw6.fsm
4	30	5	2	36	270	0.000765	SplittingTreeBased	2	DFA_R30_5_vbEw6.fsm
4	30	5	2	118	252	0.000182	ShortestSeparatingSequences	0	DFA_R30_5_LnX8X.fsm
4	30	5	2	113	248	0.000336	SeparatingSequencesFromSplittingTree	1	DFA_R30_5_LnX8X.fsm
4	30	5	2	47	280	0.000758	SplittingTreeBased	2	DFA_R30_5_LnX8X.fsm
4	30	5	2	112	268	0.000180	ShortestSeparatingSequences	0	DFA_R30_5_HM5ZE.fsm
4	30	5	2	108	264	0.000346	SeparatingSequencesFromSplittingTree	1	DFA_R30_5_HM5ZE.fsm
4	30	5	2	45	292	0.000794	SplittingTreeBased	2	DFA_R30_5_HM5ZE.fsm
4	30	5	2	145	422	0.000239	ShortestSeparatingSequences	0	DFA_R30_5_PlCAM.fsm
4	30	5	2	118	362	0.000599	SeparatingSequencesFromSplittingTree	1	DFA_R30_5_PlCAM.fsm
4	30	5	2	47	376	0.001067	SplittingTreeBased	2	DFA_R30_5_PlCAM.fsm
4	30	5	2	120	260	0.000184	ShortestSeparatingSequences	0	DFA_R30_5_jNi3D.fsm
