FSMtype	States	Inputs	Outputs	Sequences	Symbols	Seconds	Algorithm	AlgId	fileName
4	200	5	2	1130	3210	0.006368	ShortestSeparatingSequences	0	DFA_R200_5.fsm
4	200	5	2	1106	3084	0.007443	SeparatingSequencesFromSplittingTree	1	DFA_R200_5.fsm
4	200	5	2	312	3024	0.034582	SplittingTreeBased	2	DFA_R200_5.fsm
4	200	5	2	1137	3272	0.005659	ShortestSeparatingSequences	0	DFA_R200_5_iOHUV.fsm
4	200	5	2	1140	3170	0.007385	SeparatingSequencesFromSplittingTree	1	DFA_R200_5_iOHUV.fsm
4	200	5	2	300	3088	0.036471	SplittingTreeBased	2	DFA_R200_5_iOHUV.fsm
4	200	5	2	1140	3238	0.006567	ShortestSeparatingSequences	0	DFA_R200_5_cmkhY.fsm
4	200	5	2	1172	3186	0.007424	SeparatingSequencesFromSplittingTree	1	DFA_R200_5_cmkhY.fsm
4	200	5	2	317	3138	0.035890	SplittingTreeBased	2	DFA_R200_5_cmkhY.fsm
4	200	5	2	1151	3312	0.006092	ShortestSeparatingSequences	0	DFA_R200_5_bqk4U.fsm
4	200	5	2	1134	3184	0.007480	SeparatingSequencesFromSplittingTree	1	DFA_R200_5_bqk4U.fsm
4	200	5	2	283	3090	0.036558	SplittingTreeBased	2	DFA_R200_5_bqk4U.fsm
4	200	5	2	1178	3494	0.005985	ShortestSeparatingSequences	0	DFA_R200_5_Icwiw.fsm
4	200	5	2	1169	3266	0.007647	SeparatingSequencesFromSplittingTree	1	DFA_R200_5_Icwiw.fsm
4	200	5	2	283	3092	0.037002	SplittingTreeBased	2	DFA_R200_5_Icwiw.fsm
4	200	5	2	1169	3368	0.006415	ShortestSeparatingSequences	0	DFA_R200_5_6iNK6.fsm
4	200	5	2	1108	3126	0.007983	SeparatingSequencesFromSplittingTree	1	DFA_R200_5_6iNK6.fsm
4	200	5	2	293	3074	0.036316	SplittingTreeBased	2	DFA_R200_5_6iNK6.fsm
4	200	5	2	1134	3232	0.006140	ShortestSeparatingSequences	0	DFA_R200_5_UjdTY.fsm
4	200	5	2	1141	3112	0.007522	SeparatingSequencesFromSplittingTree	1	DFA_R200_5_UjdTY.fsm
4	200	5	2	284	3048	0.036248	SplittingTreeBased	2	DFA_R200_5_UjdTY.fsm
4	200	5	2	1160	3448	0.006288	ShortestSeparatingSequences	0	DFA_R200_5_JPJ4B.fsm
4	200	5	2	1157	3236	0.007650	SeparatingSequencesFromSplittingTree	1	DFA_R200_5_JPJ4B.fsm
4	200	5	2	302	3090	0.036360	SplittingTreeBased	2	DFA_R200_5_JPJ4B.fsm
4	200	5	2	1123	3214	0.006169	ShortestSeparatingSequences	0	DFA_R200_5_OWxjC.fsm
4	200	5	2	1154	3160	0.007417	SeparatingSequencesFromSplittingTree	1	DFA_R200_5_OWxjC.fsm
4	200	5	2	287	3070	0.036108	SplittingTreeBased	2	DFA_R200_5_OWxjC.fsm
4	200	5	2	1152	3278	0.005958	ShortestSeparatingSequences	0	DFA_R200_5_mXuuz.fsm
4	200	5	2	1101	3070	0.007671	SeparatingSequencesFromSplittingTree	1	DFA_R200_5_mXuuz.fsm
