FSMtype	States	Inputs	Outputs	Sequences	Symbols	Seconds	Algorithm	AlgId	fileName
4	100	5	2	514	1382	0.001818	ShortestSeparatingSequences	0	DFA_R100_5.fsm
4	100	5	2	513	1330	0.002309	SeparatingSequencesFromSplittingTree	1	DFA_R100_5.fsm
4	100	5	2	154	1370	0.008901	SplittingTreeBased	2	DFA_R100_5.fsm
4	100	5	2	506	1286	0.001570	ShortestSeparatingSequences	0	DFA_R100_5_oYIJD.fsm
4	100	5	2	511	1300	0.002230	SeparatingSequencesFromSplittingTree	1	DFA_R100_5_oYIJD.fsm
4	100	5	2	133	1298	0.008792	SplittingTreeBased	2	DFA_R100_5_oYIJD.fsm
4	100	5	2	501	1320	0.001556	ShortestSeparatingSequences	0	DFA_R100_5_9L2LZ.fsm
4	100	5	2	496	1340	0.002369	SeparatingSequencesFromSplittingTree	1	DFA_R100_5_9L2LZ.fsm
4	100	5	2	144	1308	0.008677	SplittingTreeBased	2	DFA_R100_5_9L2LZ.fsm
4	100	5	2	487	1290	0.001534	ShortestSeparatingSequences	0	DFA_R100_5_4paCh.fsm
4	100	5	2	491	1302	0.002308	SeparatingSequencesFromSplittingTree	1	DFA_R100_5_4paCh.fsm
4	100	5	2	154	1422	0.009165	SplittingTreeBased	2	DFA_R100_5_4paCh.fsm
4	100	5	2	500	1312	0.001555	ShortestSeparatingSequences	0	DFA_R100_5_V8azi.fsm
4	100	5	2	507	1344	0.002274	SeparatingSequencesFromSplittingTree	1	DFA_R100_5_V8azi.fsm
4	100	5	2	140	1356	0.009002	SplittingTreeBased	2	DFA_R100_5_V8azi.fsm
4	100	5	2	497	1260	0.001521	ShortestSeparatingSequences	0	DFA_R100_5_qBG6W.fsm
4	100	5	2	504	1276	0.002288	SeparatingSequencesFromSplittingTree	1	DFA_R100_5_qBG6W.fsm
4	100	5	2	145	1356	0.008964	SplittingTreeBased	2	DFA_R100_5_qBG6W.fsm
4	100	5	2	501	1308	0.001513	ShortestSeparatingSequences	0	DFA_R100_5_d9LOU.fsm
4	100	5	2	484	1302	0.002245	SeparatingSequencesFromSplittingTree	1	DFA_R100_5_d9LOU.fsm
4	100	5	2	128	1340	0.008855	SplittingTreeBased	2	DFA_R100_5_d9LOU.fsm
4	100	5	2	507	1336	0.001545	ShortestSeparatingSequences	0	DFA_R100_5_f5qHo.fsm
4	100	5	2	485	1270	0.002198	SeparatingSequencesFromSplittingTree	1	DFA_R100_5_f5qHo.fsm
4	100	5	2	130	1296	0.008746	SplittingTreeBased	2	DFA_R100_5_f5qHo.fsm
4	100	5	2	506	1302	0.001583	ShortestSeparatingSequences	0	DFA_R100_5_nEp6E.fsm
4	100	5	2	515	1306	0.002245	SeparatingSequencesFromSplittingTree	1	DFA_R100_5_nEp6E.fsm
