Correct/IndistMachines	FSMtype	States	Inputs	Outputs	ES	Resets	Symbols	Size	Exploration	seconds	AlgorithmType	Algorithm	AlgId	fileName
0	2	200	5	5	0	7132	47855	11218	0.234416	0.070517	TS	SVS-method	0	Mealy_R200_5.fsm
0	2	200	5	5	0	3204	21368	6607	0.309201	0.027584	TS	W-method	1	Mealy_R200_5.fsm
0	2	200	5	5	0	4806	28848	6607	0.229028	0.025802	TS	W-methodST	2	Mealy_R200_5.fsm
0	2	200	5	5	0	3036	17245	4076	0.236358	0.025345	TS	Wp-method	3	Mealy_R200_5.fsm
0	2	200	5	5	0	2869	16297	3909	0.239860	0.024923	TS	Wp-methodST	4	Mealy_R200_5.fsm
0	2	200	5	5	0	3232	18373	4272	0.232515	0.006840	TS	HSI-method	5	Mealy_R200_5.fsm
0	2	200	5	5	0	930	7667	4310	0.562149	0.015730	TS	HSI-methodST	6	Mealy_R200_5.fsm
0	2	200	5	5	0	1668	11474	4357	0.379728	0.013518	TS	H-method	7	Mealy_R200_5.fsm
0	2	200	5	5	0	1819	12027	4699	0.390704	0.007985	TS	SPY-method	8	Mealy_R200_5.fsm
0	2	200	5	5	0	930	7667	4310	0.562149	0.015709	TS	SPY-methodST	9	Mealy_R200_5.fsm
0	2	200	5	5	0	1235	9310	4467	0.479807	0.032293	TS	SPYH-method	10	Mealy_R200_5.fsm
0	2	200	5	5	0	430	6970	5637	0.808752	0.684857	TS	S-method	11	Mealy_R200_5.fsm
0	2	200	5	5	1	35117	270949	55360	0.204319	0.157135	TS	SVS-method	0	Mealy_R200_5.fsm
0	2	200	5	5	1	16020	122860	33040	0.268924	0.049353	TS	W-method	1	Mealy_R200_5.fsm
0	2	200	5	5	1	24030	168270	33040	0.196351	0.049614	TS	W-methodST	2	Mealy_R200_5.fsm
0	2	200	5	5	1	15173	101354	20375	0.201028	0.042216	TS	Wp-method	3	Mealy_R200_5.fsm
0	2	200	5	5	1	14381	96079	19583	0.203822	0.040342	TS	Wp-methodST	4	Mealy_R200_5.fsm
0	2	200	5	5	1	16107	107599	21309	0.198041	0.022650	TS	HSI-method	5	Mealy_R200_5.fsm
0	2	200	5	5	1	4651	43021	21575	0.501499	0.023049	TS	HSI-methodST	6	Mealy_R200_5.fsm
0	2	200	5	5	1	7262	59468	21112	0.355014	0.051537	TS	H-method	7	Mealy_R200_5.fsm
0	2	200	5	5	1	7809	63775	25154	0.394418	0.037220	TS	SPY-method	8	Mealy_R200_5.fsm
0	2	200	5	5	1	4651	43021	21575	0.501499	0.024085	TS	SPY-methodST	9	Mealy_R200_5.fsm
0	2	200	5	5	1	5051	46046	21194	0.460279	0.467137	TS	SPYH-method	10	Mealy_R200_5.fsm
0	2	200	5	5	1	2127	38627	29886	0.773708	6.473068	TS	S-method	11	Mealy_R200_5.fsm
