Correct/IndistMachines	FSMtype	States	Inputs	Outputs	ES	Resets	Symbols	Size	Exploration	seconds	AlgorithmType	Algorithm	AlgId	fileName
0	4	50	18	2	0	14366	201373	17969	0.089232	0.031739	TS	W-method	0	DFA_R50_peterson2.fsm
0	4	50	18	2	0	12564	214301	54009	0.252024	0.046047	TS	W-methodST	1	DFA_R50_peterson2.fsm
0	4	50	18	2	0	1715	22495	2819	0.125317	0.010196	TS	Wp-method	2	DFA_R50_peterson2.fsm
0	4	50	18	2	0	1616	23458	4896	0.208713	0.007830	TS	Wp-methodST	3	DFA_R50_peterson2.fsm
0	4	50	18	2	0	1253	18331	2257	0.123125	0.004067	TS	HSI-method	4	DFA_R50_peterson2.fsm
0	4	50	18	2	0	1299	19268	3431	0.178067	0.006782	TS	HSI-methodST	5	DFA_R50_peterson2.fsm
0	4	50	18	2	0	992	14508	2265	0.156121	0.002872	TS	H-method	6	DFA_R50_peterson2.fsm
0	4	50	18	2	0	1177	17793	2735	0.153712	0.002570	TS	SPY-method	7	DFA_R50_peterson2.fsm
0	4	50	18	2	0	1049	16101	2695	0.167381	0.005524	TS	SPY-methodST	8	DFA_R50_peterson2.fsm
0	4	50	18	2	0	1030	14716	2383	0.161933	0.003678	TS	SPYH-method	9	DFA_R50_peterson2.fsm
0	4	50	18	2	0	989	15133	2847	0.188132	0.041764	TS	S-method	10	DFA_R50_peterson2.fsm
0	4	50	18	2	1	258603	4141907	323478	0.078099	0.633502	TS	W-method	0	DFA_R50_peterson2.fsm
0	4	50	18	2	1	226165	4309779	972238	0.225589	0.828394	TS	W-methodST	1	DFA_R50_peterson2.fsm
0	4	50	18	2	1	29060	436492	48089	0.110172	0.217326	TS	Wp-method	2	DFA_R50_peterson2.fsm
0	4	50	18	2	1	28060	460602	85073	0.184700	0.088577	TS	Wp-methodST	3	DFA_R50_peterson2.fsm
0	4	50	18	2	1	16091	258276	33318	0.129002	0.048538	TS	HSI-method	4	DFA_R50_peterson2.fsm
0	4	50	18	2	1	16204	260402	35655	0.136923	0.046330	TS	HSI-methodST	5	DFA_R50_peterson2.fsm
0	4	50	18	2	1	15505	248047	33211	0.133890	0.029865	TS	H-method	6	DFA_R50_peterson2.fsm
0	4	50	18	2	1	14892	243632	34309	0.140823	0.033952	TS	SPY-method	7	DFA_R50_peterson2.fsm
0	4	50	18	2	1	14758	241326	34245	0.141903	0.035744	TS	SPY-methodST	8	DFA_R50_peterson2.fsm
0	4	50	18	2	1	15213	247021	33399	0.135207	0.043237	TS	SPYH-method	9	DFA_R50_peterson2.fsm
0	4	50	18	2	1	15295	249769	34369	0.137603	0.394268	TS	S-method	10	DFA_R50_peterson2.fsm
0	4	50	18	2	2	4654869	83864051	5822640	0.069430	13.812441	TS	W-method	0	DFA_R50_peterson2.fsm
0	4	50	18	2	2	4070983	85718019	17500360	0.204162	17.714865	TS	W-methodST	1	DFA_R50_peterson2.fsm
0	4	50	18	2	2	519458	8837950	860277	0.097339	4.371700	TS	Wp-method	2	DFA_R50_peterson2.fsm
0	4	50	18	2	2	503041	9259171	1525308	0.164735	1.821373	TS	Wp-methodST	3	DFA_R50_peterson2.fsm
0	4	50	18	2	2	277207	4977466	585588	0.117648	0.998803	TS	HSI-method	4	DFA_R50_peterson2.fsm
0	4	50	18	2	2	277481	4982736	590271	0.118463	0.843148	TS	HSI-methodST	5	DFA_R50_peterson2.fsm
0	4	50	18	2	2	276069	4955367	585407	0.118136	0.592324	TS	H-method	6	DFA_R50_peterson2.fsm
0	4	50	18	2	2	261898	4769600	589943	0.123688	0.995381	TS	SPY-method	7	DFA_R50_peterson2.fsm
0	4	50	18	2	2	261679	4765465	589593	0.123722	0.907625	TS	SPY-methodST	8	DFA_R50_peterson2.fsm
0	4	50	18	2	2	269815	4908005	585727	0.119341	0.850027	TS	SPYH-method	9	DFA_R50_peterson2.fsm
0	4	50	18	2	2	269973	4912003	587955	0.119698	10.462357	TS	S-method	10	DFA_R50_peterson2.fsm
