Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	Exploration	EE	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	4	300	5	2	29553	29553	1	296349	34532	0.116525	0	0	0.904485	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFA_R300_5.fsm
1	4	300	5	2	29593	29593	1	252674	34590	0.136896	0	0	0.922922	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFA_R300_5_iZyV2.fsm
1	4	300	5	2	29621	29621	1	278270	34565	0.124214	0	0	0.927615	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFA_R300_5_JkKzm.fsm
1	4	300	5	2	29680	29680	1	277060	34671	0.125139	0	0	0.951376	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFA_R300_5_cOmuB.fsm
1	4	300	5	2	29480	29480	1	278857	34539	0.123859	0	0	0.925984	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFA_R300_5_EFonr.fsm
1	4	300	5	2	29592	29592	1	270674	34594	0.127807	0	0	0.930439	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFA_R300_5_0ZLxj.fsm
1	4	300	5	2	29604	29604	1	276398	34556	0.125023	0	0	0.919115	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFA_R300_5_43Wjr.fsm
1	4	300	5	2	29833	29833	1	298912	34662	0.115961	0	0	0.947400	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFA_R300_5_NMFxX.fsm
1	4	300	5	2	29587	29587	1	268213	34543	0.128789	0	0	0.932274	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFA_R300_5_m4wy2.fsm
1	4	300	5	2	29765	29765	1	297020	34663	0.116703	0	0	0.915952	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFA_R300_5_P7Yz4.fsm
1	4	300	5	2	29597	29597	1	262622	34613	0.131798	0	0	0.864792	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFA_R300_5_IjtnF.fsm
1	4	300	5	2	29586	29586	1	287191	34563	0.120348	0	0	0.844013	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFA_R300_5_GOTjh.fsm
1	4	300	5	2	29582	29582	1	263553	34621	0.131363	0	0	0.850643	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFA_R300_5_Dl3WZ.fsm
1	4	300	5	2	29504	29504	1	278661	34554	0.124000	0	0	0.833907	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFA_R300_5_POA1O.fsm
1	4	300	5	2	29620	29620	1	282515	34546	0.122280	0	0	0.893698	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFA_R300_5_tOJCz.fsm
1	4	300	5	2	29668	29668	1	279636	34597	0.123722	0	0	0.861053	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFA_R300_5_T8ci9.fsm
1	4	300	5	2	29527	29527	1	256439	34649	0.135116	0	0	0.867844	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFA_R300_5_N6X3e.fsm
1	4	300	5	2	29563	29563	1	283292	34589	0.122097	0	0	0.962285	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFA_R300_5_QU175.fsm
1	4	300	5	2	29683	29683	1	271999	34567	0.127085	0	0	0.909944	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFA_R300_5_6ytDN.fsm
