Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	Exploration	EE	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	2	1000	5	5	110333	110333	1	1031105	115523	0.112038	0	0	8.947320	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5.fsm
1	2	1000	5	5	109129	109129	1	1016432	115379	0.113514	0	0	10.061531	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_YTeSt.fsm
1	2	1000	5	5	109775	109775	1	1017732	115181	0.113174	0	0	9.214512	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_drWXi.fsm
1	2	1000	5	5	109194	109194	1	1001682	115306	0.115112	0	0	9.854405	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_ikN4P.fsm
1	2	1000	5	5	109058	109058	1	992442	115052	0.115928	0	0	9.633335	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_a77CF.fsm
1	2	1000	5	5	110420	110420	1	1011619	115335	0.114010	0	0	9.012670	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_phlF1.fsm
1	2	1000	5	5	109173	109173	1	1003765	115045	0.114613	0	0	9.740257	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_zxTYe.fsm
1	2	1000	5	5	109482	109482	1	1086957	115427	0.106193	0	0	9.860694	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_rUIOf.fsm
1	2	1000	5	5	109430	109430	1	980712	115499	0.117771	0	0	10.286211	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_Jr9i9.fsm
1	2	1000	5	5	109694	109694	1	1069505	115081	0.107602	0	0	9.260252	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_SamOy.fsm
1	2	1000	5	5	109905	109905	1	997536	115376	0.115661	0	0	9.481298	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_O9Xli.fsm
1	2	1000	5	5	108998	108998	1	1026858	115331	0.112314	0	0	10.010488	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_TQ4gD.fsm
1	2	1000	5	5	110327	110327	1	1022822	115516	0.112939	0	0	9.215846	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_H3z2Q.fsm
1	2	1000	5	5	109180	109180	1	1025029	115352	0.112535	0	0	9.580478	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_lXfe7.fsm
1	2	1000	5	5	109099	109099	1	1029918	115117	0.111773	0	0	9.138182	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_uqcx0.fsm
1	2	1000	5	5	109725	109725	1	1025719	115472	0.112577	0	0	9.729318	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_b3qHz.fsm
1	2	1000	5	5	109749	109749	1	983127	115246	0.117224	0	0	9.750202	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_GSsQR.fsm
1	2	1000	5	5	109772	109772	1	1019547	115426	0.113213	0	0	9.780004	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_h2D43.fsm
1	2	1000	5	5	109772	109772	1	979175	115135	0.117584	0	0	9.603767	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_4m0xr.fsm
1	2	1000	5	5	109785	109785	1	1064439	115269	0.108291	0	0	9.834907	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_VBOjR.fsm
1	2	1000	5	5	108971	108971	1	1006643	115521	0.114759	0	0	10.528741	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_jgBD6.fsm
1	2	1000	5	5	108385	108385	1	1025153	115197	0.112371	0	0	10.646232	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_oqEsf.fsm
1	2	1000	5	5	108987	108987	1	1042571	115258	0.110552	0	0	10.238320	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_CQrDn.fsm
1	2	1000	5	5	109088	109088	1	1005521	115257	0.114624	0	0	10.324534	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_IQ4rr.fsm
1	2	1000	5	5	109058	109058	1	1096711	115465	0.105283	0	0	10.252986	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_YS9JK.fsm
1	2	1000	5	5	110251	110251	1	1040826	115485	0.110955	0	0	9.386498	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_QpXME.fsm
1	2	1000	5	5	108431	108431	1	967434	115063	0.118936	0	0	10.341457	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_Z6WS7.fsm
1	2	1000	5	5	109937	109937	1	1147031	115105	0.100350	0	0	9.101437	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_0IRrs.fsm
1	2	1000	5	5	108890	108890	1	1018679	115455	0.113338	0	0	10.552598	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_57Oo1.fsm
1	2	1000	5	5	109427	109427	1	1025937	115506	0.112586	0	0	10.021353	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_Rx9ZB.fsm
1	2	1000	5	5	109101	109101	1	980521	115099	0.117386	0	0	9.679820	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_EcfTP.fsm
1	2	1000	5	5	109709	109709	1	999901	115298	0.115309	0	0	9.000214	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_j7Stx.fsm
1	2	1000	5	5	109714	109714	1	1035248	115493	0.111561	0	0	9.734716	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_w2yrZ.fsm
1	2	1000	5	5	108946	108946	1	1047022	115383	0.110201	0	0	10.106002	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R1000_5_p3g3b.fsm
