Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	Exploration	EE	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	3	400	5	5	45578	45578	1	380707	46100	0.121090	0	0	0.924321	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Moore_R400_5.fsm
1	3	400	5	5	45470	45470	1	411287	46094	0.112073	0	0	0.975154	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Moore_R400_5_0li2j.fsm
1	3	400	5	5	45568	45568	1	387172	46087	0.119035	0	0	0.991507	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Moore_R400_5_AqYKj.fsm
1	3	400	5	5	45449	45449	1	366541	46076	0.125705	0	0	0.947216	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Moore_R400_5_WNoVx.fsm
1	3	400	5	5	45564	45564	1	409651	46082	0.112491	0	0	0.969626	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Moore_R400_5_9tEWs.fsm
1	3	400	5	5	45583	45583	1	425451	46086	0.108323	0	0	0.931726	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Moore_R400_5_g84ZN.fsm
1	3	400	5	5	45524	45524	1	397678	46075	0.115860	0	0	0.862813	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Moore_R400_5_tXjcT.fsm
1	3	400	5	5	45481	45481	1	424580	46097	0.108571	0	0	0.853085	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Moore_R400_5_RmO5h.fsm
1	3	400	5	5	45528	45528	1	384903	46087	0.119737	0	0	0.822178	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Moore_R400_5_xzMk3.fsm
1	3	400	5	5	45509	45509	1	396627	46072	0.116160	0	0	0.830487	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Moore_R400_5_hW7Jr.fsm
1	3	400	5	5	45545	45545	1	457351	46092	0.100780	0	0	0.898510	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Moore_R400_5_khKtq.fsm
1	3	400	5	5	45484	45484	1	391978	46099	0.117606	0	0	0.864642	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Moore_R400_5_jJ6QD.fsm
1	3	400	5	5	45538	45538	1	412683	46075	0.111647	0	0	0.869923	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Moore_R400_5_cfLiI.fsm
1	3	400	5	5	45780	45780	1	395293	46219	0.116923	0	0	0.837164	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Moore_R400_5_xTBOy.fsm
1	3	400	5	5	45636	45636	1	406700	46107	0.113369	0	0	0.876277	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Moore_R400_5_UpubK.fsm
1	3	400	5	5	45515	45515	1	375292	46137	0.122936	0	0	0.828920	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Moore_R400_5_GSfyr.fsm
1	3	400	5	5	45571	45571	1	361016	46053	0.127565	0	0	0.869341	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Moore_R400_5_SCABW.fsm
1	3	400	5	5	45525	45525	1	387437	46091	0.118964	0	0	0.878436	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Moore_R400_5_Iooel.fsm
1	3	400	5	5	45489	45489	1	358847	46091	0.128442	0	0	0.893109	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Moore_R400_5_SpuLq.fsm
1	3	400	5	5	45530	45530	1	397533	46078	0.115910	0	0	0.892118	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Moore_R400_5_cfFT7.fsm
1	3	400	5	5	45544	45544	1	368648	46045	0.124902	0	0	0.877174	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Moore_R400_5_NazNQ.fsm
1	3	400	5	5	45551	45551	1	413815	46053	0.111289	0	0	1.015583	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Moore_R400_5_DU73D.fsm
1	3	400	5	5	45454	45454	1	400431	46094	0.115111	0	0	1.026867	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Moore_R400_5_Flcy8.fsm
1	3	400	5	5	45573	45573	1	371181	46131	0.124282	0	0	0.992661	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Moore_R400_5_RPQuY.fsm
1	3	400	5	5	45503	45503	1	384800	46062	0.119704	0	0	0.914297	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Moore_R400_5_SkA4D.fsm
1	3	400	5	5	45524	45524	1	383502	46153	0.120346	0	0	0.817913	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Moore_R400_5_MmdfL.fsm
1	3	400	5	5	45498	45498	1	407087	46086	0.113209	0	0	0.896453	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Moore_R400_5_ff6SY.fsm
1	3	400	5	5	45444	45444	1	402264	46095	0.114589	0	0	1.020187	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Moore_R400_5_uCO3H.fsm
1	3	400	5	5	45474	45474	1	403261	46087	0.114286	0	0	1.013043	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Moore_R400_5_cFmXc.fsm
