Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	Exploration	EE	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	2	150	5	5	17023	17023	1	132159	17282	0.130767	0	0	0.221908	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5.fsm
1	2	150	5	5	17093	17093	1	138115	17306	0.125301	0	0	0.246289	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_UbaJl.fsm
1	2	150	5	5	17075	17075	1	136610	17352	0.127019	0	0	0.252921	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_iUr7d.fsm
1	2	150	5	5	17011	17011	1	131113	17305	0.131985	0	0	0.250231	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_HtDzK.fsm
1	2	150	5	5	17021	17021	1	134582	17321	0.128702	0	0	0.243872	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_Vrffd.fsm
1	2	150	5	5	17119	17119	1	125437	17327	0.138133	0	0	0.232837	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_bzj9V.fsm
1	2	150	5	5	17075	17075	1	124561	17282	0.138743	0	0	0.232292	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_6A44n.fsm
1	2	150	5	5	17059	17059	1	122358	17303	0.141413	0	0	0.221627	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_dUv7Z.fsm
1	2	150	5	5	16966	16966	1	132856	17292	0.130156	0	0	0.249648	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_cXz3U.fsm
1	2	150	5	5	17031	17031	1	139384	17313	0.124211	0	0	0.238336	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_G25P1.fsm
1	2	150	5	5	17094	17094	1	131842	17350	0.131597	0	0	0.238951	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_YuW5u.fsm
1	2	150	5	5	16984	16984	1	129914	17291	0.133096	0	0	0.245389	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_GLoik.fsm
1	2	150	5	5	17076	17076	1	126044	17307	0.137309	0	0	0.229088	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_EEQw7.fsm
1	2	150	5	5	17102	17102	1	140479	17306	0.123193	0	0	0.245056	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_FBWBM.fsm
1	2	150	5	5	17073	17073	1	123639	17295	0.139883	0	0	0.232110	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_hvHOE.fsm
1	2	150	5	5	17056	17056	1	121207	17299	0.142723	0	0	0.223715	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_gTYUN.fsm
1	2	150	5	5	17107	17107	1	121161	17325	0.142992	0	0	0.237737	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_JwjrA.fsm
1	2	150	5	5	17082	17082	1	125510	17285	0.137718	0	0	0.230830	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_B4zd4.fsm
1	2	150	5	5	16968	16968	1	125439	17281	0.137764	0	0	0.237582	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_bM36x.fsm
1	2	150	5	5	16999	16999	1	138830	17290	0.124541	0	0	0.248871	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_oPeMi.fsm
1	2	150	5	5	17104	17104	1	132520	17289	0.130463	0	0	0.248675	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_T4AIs.fsm
1	2	150	5	5	17089	17089	1	121940	17287	0.141766	0	0	0.226516	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_C2flG.fsm
1	2	150	5	5	17073	17073	1	129376	17321	0.133881	0	0	0.232848	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_ZgeJY.fsm
1	2	150	5	5	17079	17079	1	132054	17295	0.130969	0	0	0.237860	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_qxVdk.fsm
1	2	150	5	5	17062	17062	1	121170	17336	0.143072	0	0	0.235183	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_NJTxl.fsm
1	2	150	5	5	17092	17092	1	134932	17296	0.128183	0	0	0.237935	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_GWio3.fsm
1	2	150	5	5	17088	17088	1	121731	17317	0.142256	0	0	0.229437	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_ocZr1.fsm
1	2	150	5	5	17061	17061	1	137540	17294	0.125738	0	0	0.234951	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_O5fjO.fsm
1	2	150	5	5	16993	16993	1	130687	17285	0.132263	0	0	0.237222	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_lHoqU.fsm
1	2	150	5	5	17030	17030	1	131426	17328	0.131846	0	0	0.241836	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_kCq0u.fsm
1	2	150	5	5	17067	17067	1	124009	17349	0.139901	0	0	0.228469	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_Nbww2.fsm
1	2	150	5	5	17070	17070	1	124540	17347	0.139289	0	0	0.230367	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_BeWje.fsm
1	2	150	5	5	17149	17149	1	125757	17340	0.137885	0	0	0.214792	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_sIZ9s.fsm
1	2	150	5	5	17009	17009	1	128155	17279	0.134829	0	0	0.234634	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_1Tzgg.fsm
1	2	150	5	5	17070	17070	1	124246	17302	0.139256	0	0	0.215642	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_PrHQ5.fsm
1	2	150	5	5	17090	17090	1	123640	17319	0.140076	0	0	0.218591	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_czIBn.fsm
1	2	150	5	5	17056	17056	1	144497	17320	0.119864	0	0	0.235977	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_hNA2D.fsm
1	2	150	5	5	17069	17069	1	125683	17319	0.137799	0	0	0.218446	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_uegXJ.fsm
1	2	150	5	5	17073	17073	1	125944	17300	0.137363	0	0	0.216016	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_xp5Gy.fsm
1	2	150	5	5	17075	17075	1	125642	17336	0.137979	0	0	0.223123	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_cx6TL.fsm
1	2	150	5	5	17121	17121	1	131953	17334	0.131365	0	0	0.223938	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		Mealy_R150_5_iP2NX.fsm
